,GSM8391918_H23-Ctrl.CEL.gz,GSM8391919_H23-KRAS-C12.CEL.gz,GSM8391920_H358-Ctrl.CEL.gz,GSM8391921_H358-KRAS-C12.CEL.gz,GSM8391922_H1792-Ctrl.CEL.gz,GSM8391923_H1792-KRAS-C12.CEL.gz,GSM8391924_H441-Ctrl.CEL.gz,GSM8391925_H441-KRAS-V12.CEL.gz,GSM8391926_H1299-Ctrl.CEL.gz,GSM8391927_H1299-KRAS-C12.CEL.gz,GSM8391928_H1299-KRAS-V12.CEL.gz,GSM8398301_HBEC3.CEL.gz,GSM8398302_HBEC3-K.CEL.gz,GSM8398303_HBEC3-p53.CEL.gz,GSM8398304_HBEC3-p53K.CEL.gz
X1561905_at,6.854011387,6.951170783,6.813524186,6.875497049,6.89613222,6.829744634,6.904729704,6.838578484,6.680801979,6.628469486,6.830709407,7.289036255,7.159969865,6.890287252,6.922264972
X1561906_at,4.370487185,4.507893672,4.464712348,4.296538232,4.557793599,4.494113832,4.370664605,4.458668625,4.365792531,4.601630851,4.479883286,4.458668625,4.39009757,4.549763532,4.366770402
X1561908_a_at,6.071630869,6.269726084,6.144188578,5.994233063,6.029651781,5.89831946,6.234846862,5.94658351,6.132624378,6.150962302,6.071630869,6.10865363,5.768794515,6.223849651,5.863051545
X1561909_at,5.358804656,5.526093258,5.378674059,5.232647381,5.291218408,5.322972348,5.450865129,5.257507107,5.427221875,5.450499192,5.367407332,5.687308275,5.332959186,5.729681046,5.62452973
X1561910_at,5.959095177,5.886197959,6.017726923,5.852707597,5.835847046,5.610887876,5.93258745,5.838326326,5.979019788,5.708756714,5.969032182,6.127133264,6.155751865,5.673971709,5.983201729
X1561911_at,5.233021713,5.105798941,5.394680681,5.25045533,5.227852245,5.259503535,5.245240484,5.30991831,5.223181805,5.218395477,5.401548748,5.31050872,5.304489768,5.310525529,5.25045533
X1561912_at,4.171610898,4.201832205,4.21957053,4.238445253,4.192010532,4.12284173,4.149516497,4.244333608,4.228264415,4.472311942,4.282653242,4.202942251,4.181716955,4.223458687,4.288304716
X1561914_at,5.003713617,5.200924704,4.995374686,4.906693868,4.919389085,4.888549839,4.958251507,4.831819208,5.04317505,4.814096606,4.947687714,5.204638187,5.169672202,5.032251577,5.179639177
X1561915_at,5.090960554,4.915984178,4.72063184,5.010442405,4.884943637,4.701046723,4.869173524,4.909569971,4.925021805,4.849087791,4.909569971,4.909569971,4.909569971,4.994351511,4.96858818
X1561916_at,5.983008798,6.139012396,5.920025014,5.582781221,5.91912836,5.937250168,6.085243881,6.041779902,6.181616951,6.149512814,6.194967476,5.919031562,5.983008798,5.983008798,5.970391815
X1561917_at,6.520828975,6.515663465,6.283631162,6.245939756,6.248047813,6.335782111,6.375831295,6.11713079,6.182418763,6.674708415,6.644942652,6.674708415,6.297618349,6.520678292,6.650999561
X1561918_at,5.805106819,5.750018411,5.607962472,5.672063836,5.697281927,5.65945971,5.697281927,5.697281927,5.780300711,5.928519729,5.726187516,5.78937019,5.4729615,5.727695656,5.505067802
X1561919_at,5.504370072,5.422708935,5.310546878,5.295040016,5.390051009,5.287473476,5.390051009,5.458776726,5.48845208,5.49715651,5.470512123,5.219098407,5.198776831,5.495176719,5.316771742
X1561923_a_at,5.697466456,5.480334163,5.260057839,5.29624155,5.260057839,5.073396717,5.611660907,5.439591278,5.057684763,5.248585136,5.395581034,5.422708935,5.657219031,5.355471241,6.108706471
X1561924_at,4.335033835,4.242373828,4.216542546,4.309237041,4.287636308,4.270010311,4.309237041,4.287094759,4.370556306,4.373361623,4.41475918,4.40304265,4.425799224,4.371742625,4.287050878
X1561926_at,3.97995411,4.031899119,4.1550616,3.944670292,4.005288799,4.079914134,4.031899119,4.031899119,4.089302771,4.065187675,4.006652081,4.031899119,4.046747342,3.950640616,3.986812273
X1561927_at,4.183330456,4.333350087,4.228526067,4.212064177,4.197803646,4.047952942,4.288702406,4.209587729,4.282458945,4.132426668,4.212064177,4.212064177,4.072583389,4.245142478,4.319387924
X1561928_s_at,6.316225364,6.363916879,6.189615102,6.245485894,6.245485894,6.12615968,6.132452214,6.245030744,6.200720769,6.413902128,6.251725294,6.768265247,6.312448947,6.77657669,6.287896421
X1561937_x_at,8.294454797,8.529280147,8.575353485,8.636339978,8.476687531,8.451809896,8.691096974,8.487935268,8.331981174,8.371303947,8.471074549,8.654397317,8.378998936,8.470974492,8.253757683
X1561938_at,4.630519492,4.460424586,4.497001164,4.509697915,4.560951195,4.501806399,4.495378772,4.409331421,4.577482434,4.660059684,4.660094017,4.597674366,4.67060206,4.52035922,4.567365403
X1561939_at,4.306506315,4.162127112,4.166986774,4.054023659,4.282946821,4.300508019,4.174516229,4.068705467,4.117130669,4.124151165,4.211690405,4.097863254,4.299916212,4.34867336,4.182279542
X1561940_at,6.465121594,6.566073184,6.324028027,6.286287247,6.291476164,6.167560579,6.333789443,6.21566457,6.277316591,6.261314026,6.169257837,6.262920944,6.420978116,6.570889807,6.334955008
X1561942_x_at,6.261103221,5.794865188,6.377150778,6.602977585,5.890848297,5.880221707,6.25128883,6.133685636,6.242830863,6.547412926,6.151197171,6.056066187,5.916639595,5.88250933,5.946896719
X1561944_at,6.529477934,6.510129185,6.360199858,6.315242184,6.382126794,6.47889446,6.571877875,6.585792742,6.546659986,6.588920664,6.768096114,6.612955828,6.792371071,6.583125344,6.500166614
X1561948_at,4.954774893,5.29748842,5.261656583,5.168872812,5.187497981,5.339641973,5.339641973,5.335693974,5.547746059,5.339641973,5.926078377,5.522191539,5.498919411,5.423619113,5.539476294
X1561951_at,4.735008369,4.780628337,4.795606883,4.758433441,4.843135415,4.816316705,4.900856442,5.038934961,4.930975189,5.297235461,5.206372578,4.637577522,4.567750406,4.874996386,4.767860024
X1561953_at,4.517621009,4.565478634,4.437229675,4.43690226,4.534663625,4.467578213,4.528476971,4.717859466,4.418135727,4.345875538,4.534663625,4.534663625,4.545479571,4.580734455,4.72307205
X1561956_at,4.838627175,4.778707793,4.821962277,4.786560131,4.875708571,4.742442124,4.73827541,4.527103255,4.771723067,4.554482034,4.909680819,4.892208211,5.044660822,4.842291718,5.4331118
X1561959_x_at,4.042065183,4.166662296,4.024883152,4.122085393,4.111872595,4.152102209,4.13585442,4.111872595,4.12255893,4.210249813,4.178466574,4.111872595,4.075270417,4.12803235,4.001242547
X1561960_at,6.05192799,6.123757478,5.67248568,5.915509781,5.941887699,5.71001845,5.976926855,5.766333341,5.762610367,5.804320248,5.780300711,6.337673324,6.560186169,5.948342162,6.039263995
X1561961_at,4.621237409,4.602708331,5.130002609,6.093759218,4.518131838,4.609465172,4.56207675,4.535112629,4.434821677,4.446106292,4.572881067,4.76799856,4.725227328,4.647881675,4.818535178
X1561962_at,5.013880131,4.962026853,5.009180303,4.814716263,5.031406022,4.959613283,4.979321497,4.99326446,5.058961354,5.104768308,5.036355618,5.194319542,4.747442675,5.210794402,5.08413245
X1561963_at,4.780802858,4.684801258,4.605809837,4.538722803,4.650983142,4.493987252,4.722064282,4.673624641,4.716369672,5.012232124,4.779877295,4.679216274,4.946393814,4.702227931,4.765858692
X1561964_at,5.299751585,5.24739447,5.204998676,5.330808871,5.325885562,5.604840301,5.418858204,5.507762651,5.320205671,5.314515778,5.361037396,5.434520952,5.676408649,5.284961784,5.192047355
X1561965_at,5.732586373,5.778402169,7.129042313,7.040556957,5.887938394,5.877404562,6.676559422,6.45819777,5.569843523,5.607040891,5.388871945,5.977824203,6.051962356,6.015191498,4.837240584
X1561966_at,4.996515387,4.981323023,5.107298644,4.996515387,4.996515387,4.949001215,5.001846575,4.941637115,5.058961354,4.996515387,4.978357072,4.996515387,5.012793358,4.996515387,4.950917301
X1561967_at,5.223439697,5.185390705,5.300603098,5.314515778,5.314965338,5.237481247,5.085793002,5.164234877,4.994386865,5.052870814,5.237481247,5.465456074,5.475262868,5.256714401,6.000165356
X1561969_at,4.963798237,4.903314109,5.38896695,5.198298684,4.844814339,4.697847067,6.131279158,5.979590709,4.997810984,4.822390591,5.133135894,4.970606537,9.051238023,5.074407094,5.572613733
X1561973_at,5.642703822,5.326466313,5.147245562,4.947418874,4.74600587,4.743122939,5.371932832,5.82911032,4.679323418,4.598916667,4.806498754,4.919389085,4.691000346,4.916994193,4.650983142
X1561976_at,7.089159223,7.232893126,7.087319815,6.907672469,7.214035888,7.262820272,7.142382813,7.021043463,7.304319358,7.118813926,7.130770786,7.266361262,6.787778186,7.177802035,6.940162752
X1561978_at,6.460398661,6.550481296,6.48394516,6.427349891,6.389958548,6.207726898,6.484656764,6.460398661,6.477604487,6.624899802,6.843101179,6.679221525,6.14988711,6.460398661,6.460398661
X1561979_at,5.312236001,5.203442279,5.199635551,5.129950847,5.148298239,5.057464038,5.332503567,5.070901796,5.288863438,5.358762729,5.377885216,5.344690648,5.515262479,5.402608143,5.711327021
X1561983_at,4.696348754,4.764384775,4.746259948,4.773910785,4.836551861,4.7229056,4.853156992,4.9050231,4.79419119,4.597862598,4.759443396,4.906819235,4.963818267,4.665663985,4.686617961
X1561984_at,4.988414745,4.834180265,4.73808872,4.856384906,4.820300613,5.054942184,4.878460162,4.969848986,4.904579051,4.904579051,5.075573253,4.897533165,4.977304397,4.948794636,5.138272567
X1561985_at,4.325474565,4.498170486,4.540836904,4.615563858,4.599606611,4.560042255,4.484931683,4.333771696,6.194442882,6.346363123,6.374597234,4.374562307,4.460872866,4.557436636,4.742099195
X1561988_at,4.89515087,4.942887119,5.013374022,4.938397268,5.02655747,4.925149556,5.084225704,5.097480339,5.013374022,4.949156084,4.855991217,5.31050872,5.468103867,4.957220629,5.49338926
X1561989_at,6.707799073,6.792069649,6.782334903,6.839800675,6.854646986,6.855968486,6.762406284,6.827509355,6.92839247,6.854646986,6.816677002,6.938225937,7.063525262,7.125567759,7.369723059
X1561990_at,5.651328166,5.70070684,5.626115543,5.588267371,5.613061081,5.486003198,5.770454467,5.607964409,5.606429572,5.440950956,5.607098145,5.870554457,5.824376452,5.685985643,5.764950404
X1561995_at,6.941917724,6.939781396,6.81277885,6.845171131,6.832850765,6.56431461,6.944088754,6.671094865,6.740476016,7.034385139,6.663315154,7.010634029,6.897278349,6.804194979,6.845171131
X1561997_at,4.192951627,4.298998124,4.209259531,4.298546167,4.298998124,4.298998124,4.259650983,4.419177513,4.305150017,4.447026143,4.625739734,4.310569946,4.2949183,4.300528588,4.657715776
X1561998_at,5.294868623,5.077781438,4.828532809,4.579674013,5.118728368,5.133840049,4.907631641,5.146338985,5.426820958,5.602800782,5.541673123,4.864360071,4.636799919,5.032151424,4.726486996
X1562000_at,5.477597697,5.278850324,5.036991331,5.394979931,5.036104493,5.008033782,5.233961629,5.030249481,5.168477398,5.083916881,5.406465745,5.423835632,5.450963721,5.255419398,5.805562053
X1562002_at,8.720737737,8.981001935,8.869692101,8.804648205,8.85611324,8.763990907,8.889463208,8.804648205,8.688977589,8.716949888,8.651116897,8.890036717,8.271308815,8.788076325,8.606901786
X1562004_x_at,8.811331207,8.917130859,8.835496796,8.822114319,8.823754721,8.733275085,8.955368018,8.864901168,8.660750221,8.84654442,8.766070944,8.732845731,8.412569012,8.688119027,8.6131348
X1562005_at,6.531441018,6.416545931,6.466025062,6.460355939,6.302752553,6.624117579,6.504889147,6.379754056,6.629481571,6.4588987,6.68378635,6.460355939,6.344578068,6.460355939,6.287389263
X1562006_at,5.655777959,5.932888785,6.06220156,6.061745209,5.861952332,5.852038934,6.03079793,6.103717757,5.811695327,5.845469274,6.184437475,5.999719904,6.22899076,5.887938394,6.373119543
X1562007_at,5.195033801,5.119729794,5.199635551,5.242227242,5.221088104,5.164966711,5.177991506,5.156576583,5.394499732,5.312243245,5.275583907,5.221088104,5.337395927,5.197630124,5.39748081
X1562009_a_at,5.001099887,4.96858818,4.784512848,4.721149058,4.844519639,4.60951427,4.858111644,4.574023973,4.643801114,4.754666791,4.744150409,4.883475757,4.708789108,4.704930776,4.944966921
X1562010_x_at,6.065785612,6.30070565,6.067372118,6.094925753,6.209924453,6.063154227,6.095993097,6.178701841,6.033391738,6.144575073,6.191385489,6.108199128,5.955828767,5.99565637,6.170253949
X1562011_at,4.645738469,4.474793879,4.524981303,4.666878533,4.590207536,4.64438953,4.666878533,4.660609997,4.666878533,4.461147753,4.572395184,4.812215628,5.098285807,4.729384118,5.366833584
X1562012_at,6.304297679,6.219365163,7.350455205,7.049949841,6.450842651,6.891543419,6.559323066,6.386887675,6.946381114,6.768601018,6.035516059,5.671256721,5.648468489,5.946066644,5.67609155
X1562013_a_at,8.18026877,7.864233486,8.643911453,8.564458666,8.396632139,8.720926289,8.098488589,7.856157339,9.026763937,9.000586153,9.05531381,7.587483088,7.321798848,7.555347717,6.500391168
X1562016_at,6.042424681,5.998493243,5.884840494,6.073396758,6.083995678,5.919962849,6.048473469,6.148853942,5.984027157,6.308743218,6.307548909,6.321812088,5.756232465,6.260592803,6.110164801
X1562017_at,5.414743569,5.64506742,5.339697356,5.290266597,5.194195829,5.42564305,5.324591129,5.237551378,5.422708935,5.170839954,5.037849392,5.6419891,5.60308593,5.622476973,5.31082824
X1562019_at,4.572019018,4.523446069,6.495619626,5.52681246,4.392074646,4.430716415,4.598721794,4.441163041,4.56346991,4.685740909,4.783235383,4.472864289,4.469244198,4.490045898,4.665246417
X1562020_s_at,5.412446177,5.452619937,6.443764771,5.8752472,5.38885134,5.544589219,5.517033818,5.670200538,5.636835046,5.530578974,5.77828834,5.571397363,5.505528171,5.476527537,5.728114001
X1562022_s_at,8.654368631,8.353829968,8.179407379,8.301061687,8.340096375,8.38500144,8.398241567,8.236851457,8.28764871,8.106253913,8.12045288,8.702432322,8.363155546,8.521722273,8.141593258
X1562023_at,4.645879204,4.630162005,4.477576948,4.518651604,4.581745339,4.564221146,4.616666413,4.465268315,4.612680752,4.615326403,4.674348284,4.793226513,4.615701579,4.718557954,4.981198717
X1562026_at,6.852664388,7.159864518,6.84248761,6.971285199,6.908016915,6.715268943,6.801071981,6.82989382,6.829226967,6.830562016,6.980374104,7.180148148,6.931557025,7.18919452,7.08024222
X1562028_at,6.769433148,6.769433148,6.769433148,6.69575646,6.690782611,6.704483199,6.995053368,6.60291097,6.614980842,6.769433148,6.845305415,7.167550496,6.986250075,7.196509431,6.808142583
X1562029_at,4.869173524,4.861322452,4.881358823,4.753275071,4.77658984,4.923096435,4.869173524,4.861165086,4.806050814,4.684448458,4.83652328,5.061408604,5.000775576,5.184077367,5.2375223
X1562030_at,6.622313699,6.614034437,6.597436651,6.27165789,6.637731549,6.382792803,6.367648238,6.492780573,6.198539194,6.57186137,7.050688447,7.04387121,6.497924494,6.706908298,7.193432848
X1562031_at,5.20433067,5.155417082,4.955244854,5.053118806,5.302384355,5.157905207,5.248438872,5.209860955,5.174928037,5.279951062,5.451700416,5.228959072,5.338366049,5.270446415,5.443877952
X1562032_at,5.016836577,5.069496765,5.030144986,4.983094688,5.069496765,4.992328338,4.970144695,5.168297832,4.98876138,5.113610468,5.055853666,5.13542223,5.140038636,5.106941241,5.42062998
X1562033_at,7.516664878,7.629927818,7.039218509,7.183147824,7.12209975,7.316039321,7.318458655,7.376300725,6.772506416,6.865981215,7.183493468,7.100184817,7.106995025,7.06057562,7.149783531
X1562034_at,6.737966465,6.712511802,6.653297505,6.737966465,6.844944144,6.712511802,6.607855838,6.712511802,6.643531592,6.693378986,6.737966465,7.081645571,6.626333371,6.924956532,6.617710552
X1562035_at,4.481571537,4.366728124,4.563580493,4.350317449,4.379097176,4.461322035,4.544434361,4.527103255,4.58047488,4.487069615,4.572067276,4.460872866,4.259137815,4.529152736,4.201663811
X1562036_at,4.931262653,5.028509906,5.027755675,5.057620031,4.890905694,4.928441811,4.975307984,4.867344906,4.782644898,4.676168553,4.906549604,5.005152261,4.974304346,4.954655096,4.853307498
X1562038_at,5.227117009,4.910982785,4.890632119,5.138793542,5.196672008,5.08476412,5.037679771,5.087027305,5.144851902,5.05087848,5.196309251,5.051129388,5.190002913,5.142215333,5.042518793
X1562044_at,5.534226528,5.70420353,5.636378251,5.387232611,5.321766711,5.290426428,5.576157644,5.594714988,5.604534102,5.356034629,5.592850206,5.716612442,5.733136299,5.710879301,6.142945297
X1562045_at,6.269404142,6.390589069,6.375719205,6.460661306,6.460661306,6.490024451,6.523082988,6.610830248,6.136081512,6.460661306,6.395505573,6.646585626,6.494861583,6.687514253,6.199134486
X1562046_at,4.5916679,4.735614556,4.847283338,4.881782891,5.701472312,5.591091849,4.699117724,4.781263125,5.247139119,4.720105511,4.920651168,4.884714791,4.722011412,4.784900534,4.879479678
X1562048_at,4.904764072,4.832187349,5.385474469,4.90416542,4.839625416,4.915743696,8.297475609,7.199597299,5.018298177,5.289732972,5.134612347,4.874586446,5.148204352,4.851128467,5.118426837
X1562049_at,4.284316446,4.367478782,4.174796922,4.155124278,4.290378663,4.220947617,4.26011978,4.231731434,4.220947617,4.155138226,4.27695468,4.212064177,4.220947617,4.127244138,4.424600423
X1562051_at,4.735762086,4.88120264,4.84944676,4.825969598,4.751515761,4.84944676,4.925234249,5.027921764,5.146011119,4.925421341,4.93047518,4.903204267,4.714062094,4.83941739,4.771269464
X1562052_at,6.420308143,6.35725183,6.344685562,6.344685562,6.344685562,6.213969397,6.268230117,6.307474341,6.339655953,5.838404032,6.012034825,6.353034121,6.491983004,6.544185322,6.469066943
X1562053_at,4.335929618,4.472960137,4.623597499,4.536580557,4.591226157,4.640893389,4.695362507,4.922215908,4.623597499,4.614059279,4.69160143,4.573961091,4.658155401,4.619436119,4.584300903
X1562054_at,4.08383123,4.209708918,4.093029511,4.137860143,4.319295745,4.188543634,4.220116746,4.216828368,4.330332504,4.216828368,4.362105156,4.320369415,4.216828368,4.203279714,4.172980264
X1562055_at,6.357948156,6.431760832,6.374239253,6.306026795,6.517178266,6.138110085,6.479602994,6.190815094,6.264663003,6.021120487,6.418185163,6.679729875,6.565839937,6.470564446,6.820201235
X1562056_at,6.068164703,6.109277505,5.900926258,5.864056306,6.107123693,5.852309415,6.139170218,5.880934889,6.1649681,5.971729652,6.017128449,6.271847426,6.085947232,6.444765461,6.296079421
X1562057_at,5.076077866,5.00312717,4.994727889,4.959932874,5.07006198,5.047478952,5.047478952,5.024989949,5.145998595,4.921973187,5.209316969,4.973425228,5.115959049,5.023892151,5.41333129
X1562058_at,5.316387893,5.357677033,5.357677033,5.275099782,5.302230596,5.551169568,5.357677033,5.500751403,5.345584678,5.557118967,5.432482777,5.516189371,5.432482777,5.307234943,6.015494841
X1562059_at,5.405040687,5.360780976,5.070876131,5.154547754,5.445604979,5.165119085,5.421742297,5.389162692,5.021725613,5.189717192,5.2922373,5.270077249,5.017664184,5.172544563,5.36388148
X1562062_at,7.346615734,7.235728941,7.100230372,7.200414886,7.023708138,6.963685644,7.439949276,6.418737262,5.882948328,5.707223222,5.80775003,7.06755127,6.747131086,7.050650835,6.446182925
X1562063_x_at,8.457609299,8.32691513,8.354076061,8.354890377,8.20392432,8.026799338,8.542907109,8.27199115,7.355611135,7.192527235,7.26138626,8.44864222,7.641039065,8.103230278,7.394460147
